Fips,Location,Coverage Type,Race / Ethnicity,TimeFrame,Data Type,Data,MOE
44,Rhode Island,Medicaid/CHIP,Hispanic / Latino,2012,Percent,0.34501,0.042675
44,Rhode Island,Medicaid/CHIP,Hispanic / Latino,2012,Number,47623,
44,Rhode Island,Individual,Hispanic / Latino,2012,Percent,0.01697,0.007559
44,Rhode Island,Individual,Hispanic / Latino,2012,Number,2343,
44,Rhode Island,Uninsured,Hispanic / Latino,2012,Percent,0.25776,0.038706
44,Rhode Island,Uninsured,Hispanic / Latino,2012,Number,35579,
44,Rhode Island,Insured,White,2012,Percent,0.91783,0.009152
44,Rhode Island,Insured,White,2012,Number,718295,
44,Rhode Island,Public,White,2012,Percent,0.26671,0.013348
44,Rhode Island,Public,White,2012,Number,208726,
44,Rhode Island,Private,White,2012,Percent,0.65113,0.016573
44,Rhode Island,Private,White,2012,Number,509569,
44,Rhode Island,Medicare,White,2012,Percent,0.20013,0.00482
44,Rhode Island,Medicare,White,2012,Number,156624,
44,Rhode Island,Employer,White,2012,Percent,0.60284,0.016485
44,Rhode Island,Employer,White,2012,Number,471781,
44,Rhode Island,Medicaid/CHIP,White,2012,Percent,0.06658,0.012178
44,Rhode Island,Medicaid/CHIP,White,2012,Number,52102,
44,Rhode Island,Individual,White,2012,Percent,0.04829,0.007638
44,Rhode Island,Individual,White,2012,Number,37788,
44,Rhode Island,Uninsured,White,2012,Percent,0.08217,0.009152
44,Rhode Island,Uninsured,White,2012,Number,64303,
44,Rhode Island,Insured,African-American / Black,2012,Percent,0.8258,0.054963
44,Rhode Island,Insured,African-American / Black,2012,Number,41285,
44,Rhode Island,Public,African-American / Black,2012,Percent,0.32302,0.065869
44,Rhode Island,Public,African-American / Black,2012,Number,16149,
44,Rhode Island,Private,African-American / Black,2012,Percent,0.50278,0.077783
44,Rhode Island,Private,African-American / Black,2012,Number,25136,
44,Rhode Island,Medicare,African-American / Black,2012,Percent,0.09353,0.02873
44,Rhode Island,Medicare,African-American / Black,2012,Number,4676,
44,Rhode Island,Employer,African-American / Black,2012,Percent,0.47818,0.078009
44,Rhode Island,Employer,African-American / Black,2012,Number,23906,
44,Rhode Island,Medicaid/CHIP,African-American / Black,2012,Percent,0.22949,0.064403
44,Rhode Island,Medicaid/CHIP,African-American / Black,2012,Number,11473,
44,Rhode Island,Individual,African-American / Black,2012,Percent,0.0246,0.01368
44,Rhode Island,Individual,African-American / Black,2012,Number,1230,
44,Rhode Island,Uninsured,African-American / Black,2012,Percent,0.1742,0.054963
44,Rhode Island,Uninsured,African-American / Black,2012,Number,8709,
44,Rhode Island,Insured,Asian,2012,Percent,0.80269,0.05973
44,Rhode Island,Insured,Asian,2012,Number,26195,
44,Rhode Island,Public,Asian,2012,Percent,0.15953,0.072574
44,Rhode Island,Public,Asian,2012,Number,5206,
44,Rhode Island,Private,Asian,2012,Percent,0.64316,0.083485
44,Rhode Island,Private,Asian,2012,Number,20989,
44,Rhode Island,Medicare,Asian,2012,Percent,0.05654,0.020879
44,Rhode Island,Medicare,Asian,2012,Number,1845,
44,Rhode Island,Employer,Asian,2012,Percent,0.5315,0.087468
44,Rhode Island,Employer,Asian,2012,Number,17345,
44,Rhode Island,Medicaid/CHIP,Asian,2012,Percent,0.10299,0.067116
44,Rhode Island,Medicaid/CHIP,Asian,2012,Number,3361,
44,Rhode Island,Individual,Asian,2012,Percent,0.11166,0.051278
44,Rhode Island,Individual,Asian,2012,Number,3644,
44,Rhode Island,Uninsured,Asian,2012,Percent,0.19731,0.05973
44,Rhode Island,Uninsured,Asian,2012,Number,6439,
44,Rhode Island,Insured,Other / Multiple Races,2012,Percent,0.89569,0.034988
44,Rhode Island,Insured,Other / Multiple Races,2012,Number,30912,
44,Rhode Island,Public,Other / Multiple Races,2012,Percent,0.30447,0.078417
44,Rhode Island,Public,Other / Multiple Races,2012,Number,10508,
44,Rhode Island,Private,Other / Multiple Races,2012,Percent,0.59122,0.089254
44,Rhode Island,Private,Other / Multiple Races,2012,Number,20404,
44,Rhode Island,Medicare,Other / Multiple Races,2012,Percent,0.09776,0.03644
44,Rhode Island,Medicare,Other / Multiple Races,2012,Number,3374,
44,Rhode Island,Employer,Other / Multiple Races,2012,Percent,0.55723,0.086497
44,Rhode Island,Employer,Other / Multiple Races,2012,Number,19231,
44,Rhode Island,Medicaid/CHIP,Other / Multiple Races,2012,Percent,0.20671,0.073776
44,Rhode Island,Medicaid/CHIP,Other / Multiple Races,2012,Number,7134,
44,Rhode Island,Individual,Other / Multiple Races,2012,Percent,0.03399,0.033729
44,Rhode Island,Individual,Other / Multiple Races,2012,Number,1173,
44,Rhode Island,Uninsured,Other / Multiple Races,2012,Percent,0.10431,0.034988
44,Rhode Island,Uninsured,Other / Multiple Races,2012,Number,3600,
45,South Carolina,Insured,Hispanic / Latino,2012,Percent,0.61197,0.034571
45,South Carolina,Insured,Hispanic / Latino,2012,Number,148951,
45,South Carolina,Public,Hispanic / Latino,2012,Percent,0.22163,0.023806
45,South Carolina,Public,Hispanic / Latino,2012,Number,53944,
45,South Carolina,Private,Hispanic / Latino,2012,Percent,0.39034,0.038788
45,South Carolina,Private,Hispanic / Latino,2012,Number,95007,
45,South Carolina,Medicare,Hispanic / Latino,2012,Percent,0.02868,0.008837
45,South Carolina,Medicare,Hispanic / Latino,2012,Number,6980,
45,South Carolina,Employer,Hispanic / Latino,2012,Percent,0.36397,0.037877
45,South Carolina,Employer,Hispanic / Latino,2012,Number,88590,
45,South Carolina,Medicaid/CHIP,Hispanic / Latino,2012,Percent,0.19295,0.024086
45,South Carolina,Medicaid/CHIP,Hispanic / Latino,2012,Number,46964,
45,South Carolina,Individual,Hispanic / Latino,2012,Percent,0.02636,0.013022
45,South Carolina,Individual,Hispanic / Latino,2012,Number,6417,
45,South Carolina,Uninsured,Hispanic / Latino,2012,Percent,0.38804,0.034571
45,South Carolina,Uninsured,Hispanic / Latino,2012,Number,94447,
45,South Carolina,Insured,White,2012,Percent,0.86105,0.006796
45,South Carolina,Insured,White,2012,Number,2574563,
45,South Carolina,Public,White,2012,Percent,0.28437,0.006013
45,South Carolina,Public,White,2012,Number,850268,
45,South Carolina,Private,White,2012,Percent,0.57668,0.008751
45,South Carolina,Private,White,2012,Number,1724295,
45,South Carolina,Medicare,White,2012,Percent,0.20134,0.002503
45,South Carolina,Medicare,White,2012,Number,601999,
45,South Carolina,Employer,White,2012,Percent,0.52291,0.007798
45,South Carolina,Employer,White,2012,Number,1563506,
45,South Carolina,Medicaid/CHIP,White,2012,Percent,0.08303,0.005205
45,South Carolina,Medicaid/CHIP,White,2012,Number,248269,
45,South Carolina,Individual,White,2012,Percent,0.05378,0.004698
45,South Carolina,Individual,White,2012,Number,160789,
45,South Carolina,Uninsured,White,2012,Percent,0.13895,0.006796
45,South Carolina,Uninsured,White,2012,Number,415452,
45,South Carolina,Insured,African-American / Black,2012,Percent,0.8172,0.01055
45,South Carolina,Insured,African-American / Black,2012,Number,1031941,
45,South Carolina,Public,African-American / Black,2012,Percent,0.38706,0.013832
45,South Carolina,Public,African-American / Black,2012,Number,488775,
45,South Carolina,Private,African-American / Black,2012,Percent,0.43014,0.015397
45,South Carolina,Private,African-American / Black,2012,Number,543166,
45,South Carolina,Medicare,African-American / Black,2012,Percent,0.14704,0.005645
45,South Carolina,Medicare,African-American / Black,2012,Number,185673,
45,South Carolina,Employer,African-American / Black,2012,Percent,0.40876,0.014993
45,South Carolina,Employer,African-American / Black,2012,Number,516177,
45,South Carolina,Medicaid/CHIP,African-American / Black,2012,Percent,0.24003,0.012443
45,South Carolina,Medicaid/CHIP,African-American / Black,2012,Number,303102,
45,South Carolina,Individual,African-American / Black,2012,Percent,0.02137,0.004136
45,South Carolina,Individual,African-American / Black,2012,Number,26989,
45,South Carolina,Uninsured,African-American / Black,2012,Percent,0.1828,0.01055
45,South Carolina,Uninsured,African-American / Black,2012,Number,230839,
45,South Carolina,Insured,Asian,2012,Percent,0.79534,0.050296
45,South Carolina,Insured,Asian,2012,Number,47135,
45,South Carolina,Public,Asian,2012,Percent,0.14999,0.042698
45,South Carolina,Public,Asian,2012,Number,8889,
45,South Carolina,Private,Asian,2012,Percent,0.64535,0.063796
45,South Carolina,Private,Asian,2012,Number,38246,
45,South Carolina,Medicare,Asian,2012,Percent,0.07883,0.026402
45,South Carolina,Medicare,Asian,2012,Number,4672,
45,South Carolina,Employer,Asian,2012,Percent,0.57328,0.062671
45,South Carolina,Employer,Asian,2012,Number,33975,
45,South Carolina,Medicaid/CHIP,Asian,2012,Percent,0.07116,0.040494
45,South Carolina,Medicaid/CHIP,Asian,2012,Number,4217,
45,South Carolina,Individual,Asian,2012,Percent,0.07207,0.030558
45,South Carolina,Individual,Asian,2012,Number,4271,
45,South Carolina,Uninsured,Asian,2012,Percent,0.20466,0.050296
45,South Carolina,Uninsured,Asian,2012,Number,12129,
45,South Carolina,Insured,Other / Multiple Races,2012,Percent,0.85504,0.033253
45,South Carolina,Insured,Other / Multiple Races,2012,Number,89314,
45,South Carolina,Public,Other / Multiple Races,2012,Percent,0.34505,0.053987
45,South Carolina,Public,Other / Multiple Races,2012,Number,36042,
45,South Carolina,Private,Other / Multiple Races,2012,Percent,0.51,0.057101
45,South Carolina,Private,Other / Multiple Races,2012,Number,53272,
45,South Carolina,Medicare,Other / Multiple Races,2012,Percent,0.07033,0.0152
45,South Carolina,Medicare,Other / Multiple Races,2012,Number,7346,
45,South Carolina,Employer,Other / Multiple Races,2012,Percent,0.47456,0.058152
45,South Carolina,Employer,Other / Multiple Races,2012,Number,49571,
45,South Carolina,Medicaid/CHIP,Other / Multiple Races,2012,Percent,0.27472,0.051748
45,South Carolina,Medicaid/CHIP,Other / Multiple Races,2012,Number,28696,
45,South Carolina,Individual,Other / Multiple Races,2012,Percent,0.03543,0.016637
45,South Carolina,Individual,Other / Multiple Races,2012,Number,3701,
45,South Carolina,Uninsured,Other / Multiple Races,2012,Percent,0.14496,0.033253
45,South Carolina,Uninsured,Other / Multiple Races,2012,Number,15142,
46,South Dakota,Insured,Hispanic / Latino,2012,Percent,0.74881,0.122027
46,South Dakota,Insured,Hispanic / Latino,2012,Number,16688,
46,South Dakota,Public,Hispanic / Latino,2012,Percent,0.31603,0.125427
46,South Dakota,Public,Hispanic / Latino,2012,Number,7043,
46,South Dakota,Private,Hispanic / Latino,2012,Percent,0.43278,0.133852
46,South Dakota,Private,Hispanic / Latino,2012,Number,9645,
46,South Dakota,Medicare,Hispanic / Latino,2012,Percent,0.02378,0.027091
46,South Dakota,Medicare,Hispanic / Latino,2012,Number,530,
46,South Dakota,Employer,Hispanic / Latino,2012,Percent,0.40303,0.130973
46,South Dakota,Employer,Hispanic / Latino,2012,Number,8982,
46,South Dakota,Medicaid/CHIP,Hispanic / Latino,2012,Percent,0.29225,0.123844
46,South Dakota,Medicaid/CHIP,Hispanic / Latino,2012,Number,6513,
46,South Dakota,Individual,Hispanic / Latino,2012,Percent,0.02975,0.023366
46,South Dakota,Individual,Hispanic / Latino,2012,Number,663,
46,South Dakota,Uninsured,Hispanic / Latino,2012,Percent,0.25119,0.122027
46,South Dakota,Uninsured,Hispanic / Latino,2012,Number,5598,
46,South Dakota,Insured,White,2012,Percent,0.91934,0.009632
46,South Dakota,Insured,White,2012,Number,632418,
46,South Dakota,Public,White,2012,Percent,0.23179,0.011251
46,South Dakota,Public,White,2012,Number,159451,
46,South Dakota,Private,White,2012,Percent,0.68755,0.014907
46,South Dakota,Private,White,2012,Number,472967,
46,South Dakota,Medicare,White,2012,Percent,0.17869,0.005136
46,South Dakota,Medicare,White,2012,Number,122920,
46,South Dakota,Employer,White,2012,Percent,0.58365,0.019712
46,South Dakota,Employer,White,2012,Number,401494,
46,South Dakota,Medicaid/CHIP,White,2012,Percent,0.05311,0.009888
46,South Dakota,Medicaid/CHIP,White,2012,Number,36531,
46,South Dakota,Individual,White,2012,Percent,0.1039,0.012197
46,South Dakota,Individual,White,2012,Number,71473,
46,South Dakota,Uninsured,White,2012,Percent,0.08066,0.009632
46,South Dakota,Uninsured,White,2012,Number,55486,
46,South Dakota,Insured,African-American / Black,2012,Percent,0.86525,0.091227
46,South Dakota,Insured,African-American / Black,2012,Number,13426,
46,South Dakota,Public,African-American / Black,2012,Percent,0.29838,0.153164
46,South Dakota,Public,African-American / Black,2012,Number,4630,
46,South Dakota,Private,African-American / Black,2012,Percent,0.56686,0.166112
46,South Dakota,Private,African-American / Black,2012,Number,8796,
46,South Dakota,Medicare,African-American / Black,2012,Percent,0.02385,0.026427
46,South Dakota,Medicare,African-American / Black,2012,Number,370,
46,South Dakota,Employer,African-American / Black,2012,Percent,0.51363,0.140448
46,South Dakota,Employer,African-American / Black,2012,Number,7970,
46,South Dakota,Medicaid/CHIP,African-American / Black,2012,Percent,0.27454,0.150958
46,South Dakota,Medicaid/CHIP,African-American / Black,2012,Number,4260,
46,South Dakota,Individual,African-American / Black,2012,Percent,0.05323,0.079241
46,South Dakota,Individual,African-American / Black,2012,Number,826,
46,South Dakota,Uninsured,African-American / Black,2012,Percent,0.13476,0.091227
46,South Dakota,Uninsured,African-American / Black,2012,Number,2091,
46,South Dakota,Insured,Asian,2012,Percent,0.92132,0.09451
46,South Dakota,Insured,Asian,2012,Number,7073,
46,South Dakota,Public,Asian,2012,Percent,0.24228,0.251238
46,South Dakota,Public,Asian,2012,Number,1860,
46,South Dakota,Private,Asian,2012,Percent,0.67904,0.242947
46,South Dakota,Private,Asian,2012,Number,5213,
46,South Dakota,Medicare,Asian,2012,Percent,0.05744,0.063759
46,South Dakota,Medicare,Asian,2012,Number,441,
46,South Dakota,Employer,Asian,2012,Percent,0.56832,0.244477
46,South Dakota,Employer,Asian,2012,Number,4363,
46,South Dakota,Medicaid/CHIP,Asian,2012,Percent,0.18484,0.199866
46,South Dakota,Medicaid/CHIP,Asian,2012,Number,1419,
46,South Dakota,Individual,Asian,2012,Percent,0.11072,0.100438
46,South Dakota,Individual,Asian,2012,Number,850,
46,South Dakota,Uninsured,Asian,2012,Percent,0.07868,0.09451
46,South Dakota,Uninsured,Asian,2012,Number,604,
46,South Dakota,Insured,Other / Multiple Races,2012,Percent,0.73049,0.04307
46,South Dakota,Insured,Other / Multiple Races,2012,Number,62241,
46,South Dakota,Public,Other / Multiple Races,2012,Percent,0.48214,0.052866
46,South Dakota,Public,Other / Multiple Races,2012,Number,41081,
46,South Dakota,Private,Other / Multiple Races,2012,Percent,0.24834,0.041749
46,South Dakota,Private,Other / Multiple Races,2012,Number,21160,
46,South Dakota,Medicare,Other / Multiple Races,2012,Percent,0.06521,0.016293
46,South Dakota,Medicare,Other / Multiple Races,2012,Number,5556,
46,South Dakota,Employer,Other / Multiple Races,2012,Percent,0.22682,0.038759
46,South Dakota,Employer,Other / Multiple Races,2012,Number,19326,
46,South Dakota,Medicaid/CHIP,Other / Multiple Races,2012,Percent,0.41694,0.051828
46,South Dakota,Medicaid/CHIP,Other / Multiple Races,2012,Number,35525,
46,South Dakota,Individual,Other / Multiple Races,2012,Percent,0.02153,0.014187
46,South Dakota,Individual,Other / Multiple Races,2012,Number,1834,
46,South Dakota,Uninsured,Other / Multiple Races,2012,Percent,0.26952,0.04307
46,South Dakota,Uninsured,Other / Multiple Races,2012,Number,22964,
47,Tennessee,Insured,Hispanic / Latino,2012,Percent,0.61765,0.033225
47,Tennessee,Insured,Hispanic / Latino,2012,Number,188132,
47,Tennessee,Public,Hispanic / Latino,2012,Percent,0.29073,0.024612
47,Tennessee,Public,Hispanic / Latino,2012,Number,88554,
47,Tennessee,Private,Hispanic / Latino,2012,Percent,0.32692,0.038791
47,Tennessee,Private,Hispanic / Latino,2012,Number,99578,
47,Tennessee,Medicare,Hispanic / Latino,2012,Percent,0.0415,0.010157
47,Tennessee,Medicare,Hispanic / Latino,2012,Number,12639,
47,Tennessee,Employer,Hispanic / Latino,2012,Percent,0.2994,0.038118
47,Tennessee,Employer,Hispanic / Latino,2012,Number,91194,
47,Tennessee,Medicaid/CHIP,Hispanic / Latino,2012,Percent,0.24924,0.025195
47,Tennessee,Medicaid/CHIP,Hispanic / Latino,2012,Number,75915,
47,Tennessee,Individual,Hispanic / Latino,2012,Percent,0.02753,0.01111
47,Tennessee,Individual,Hispanic / Latino,2012,Number,8384,
47,Tennessee,Uninsured,Hispanic / Latino,2012,Percent,0.38235,0.033225
47,Tennessee,Uninsured,Hispanic / Latino,2012,Number,116460,
47,Tennessee,Insured,White,2012,Percent,0.88212,0.004735
47,Tennessee,Insured,White,2012,Number,4226258,
47,Tennessee,Public,White,2012,Percent,0.30089,0.005841
47,Tennessee,Public,White,2012,Number,1441567,
47,Tennessee,Private,White,2012,Percent,0.58123,0.00692
47,Tennessee,Private,White,2012,Number,2784691,
47,Tennessee,Medicare,White,2012,Percent,0.19343,0.001938
47,Tennessee,Medicare,White,2012,Number,926717,
47,Tennessee,Employer,White,2012,Percent,0.5224,0.007055
47,Tennessee,Employer,White,2012,Number,2502813,
47,Tennessee,Medicaid/CHIP,White,2012,Percent,0.10746,0.005023
47,Tennessee,Medicaid/CHIP,White,2012,Number,514850,
47,Tennessee,Individual,White,2012,Percent,0.05884,0.003431
47,Tennessee,Individual,White,2012,Number,281878,
47,Tennessee,Uninsured,White,2012,Percent,0.11788,0.004735
47,Tennessee,Uninsured,White,2012,Number,564766,
47,Tennessee,Insured,African-American / Black,2012,Percent,0.84709,0.012362
47,Tennessee,Insured,African-American / Black,2012,Number,895601,
47,Tennessee,Public,African-American / Black,2012,Percent,0.3731,0.018129
47,Tennessee,Public,African-American / Black,2012,Number,394471,
47,Tennessee,Private,African-American / Black,2012,Percent,0.47399,0.021689
47,Tennessee,Private,African-American / Black,2012,Number,501130,
47,Tennessee,Medicare,African-American / Black,2012,Percent,0.11965,0.005937
47,Tennessee,Medicare,African-American / Black,2012,Number,126500,
47,Tennessee,Employer,African-American / Black,2012,Percent,0.45191,0.021239
47,Tennessee,Employer,African-American / Black,2012,Number,477792,
47,Tennessee,Medicaid/CHIP,African-American / Black,2012,Percent,0.25346,0.0161
47,Tennessee,Medicaid/CHIP,African-American / Black,2012,Number,267971,
47,Tennessee,Individual,African-American / Black,2012,Percent,0.02207,0.004719
47,Tennessee,Individual,African-American / Black,2012,Number,23338,
47,Tennessee,Uninsured,African-American / Black,2012,Percent,0.15291,0.012362
47,Tennessee,Uninsured,African-American / Black,2012,Number,161669,
47,Tennessee,Insured,Asian,2012,Percent,0.80624,0.054311
47,Tennessee,Insured,Asian,2012,Number,76281,
47,Tennessee,Public,Asian,2012,Percent,0.18468,0.037614
47,Tennessee,Public,Asian,2012,Number,17473,
47,Tennessee,Private,Asian,2012,Percent,0.62156,0.058686
47,Tennessee,Private,Asian,2012,Number,58808,
47,Tennessee,Medicare,Asian,2012,Percent,0.09804,0.0214
47,Tennessee,Medicare,Asian,2012,Number,9276,
47,Tennessee,Employer,Asian,2012,Percent,0.47948,0.059864
47,Tennessee,Employer,Asian,2012,Number,45365,
47,Tennessee,Medicaid/CHIP,Asian,2012,Percent,0.08664,0.02879
47,Tennessee,Medicaid/CHIP,Asian,2012,Number,8197,
47,Tennessee,Individual,Asian,2012,Percent,0.14208,0.039097
47,Tennessee,Individual,Asian,2012,Number,13443,
47,Tennessee,Uninsured,Asian,2012,Percent,0.19376,0.054311
47,Tennessee,Uninsured,Asian,2012,Number,18332,
47,Tennessee,Insured,Other / Multiple Races,2012,Percent,0.84248,0.030117
